# ----------------------------------------
# RW Las Vegas - GA4
# Free form-Dining - Filter Interaction Discovery
# 20260401-20260629
# ----------------------------------------

Page path + query string,Event name,Page title,Link URL,CTA Type,Event count,Total users
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*bu6xiu*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*dtogz3*_gcl_au*N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*jh0w02*_gcl_au*M,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*mj2anb*_gcl_au*M,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?ot_source=chatgpt.com&,(not set),2,0
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?ot_source=qr_code&ot_c,(not set),2,0
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*15n58ea*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*18l7w6e*_gcl_aw*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1f4g6w8*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1hdc8hz*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1jsji22*_gcl_aw*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1mqnlx1*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1n3gmt4*_gcl_aw*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1rlnuix*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1s8wgl0*_gcl_aw*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*1w3uyqk*_gcl_au*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*32h0iu*_gcl_au*M,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*3ztqzc*_gcl_au*N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*5kgx6d*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*5nyjuo*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*7va6y4*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*84ex2*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*bxn1yj*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*eb3p5z*_gcl_au*M,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*ms6g86*_gcl_au*O,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*qfcw62*_gcl_au*M,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*rczh0*_gcl_au*MT,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?_gl=1*ui1uij*_gcl_aw*R,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?ot_source=adwords,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?ot_source=bing,(not set),2,0
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*140120*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1m6fxy8,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1qxaxk3,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1sqj5zq,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1udn118,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1ypzebu,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*29phpn*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*3q81fb*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*853ft6*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*8f7o1p*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*u68o33*,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?ot_source=bin,(not set),2,0
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*15q04lp*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*16vglf8*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*17qnt3q*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*1agyzf3*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*1frotr1*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*1guycfo*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*1lzk4el*_gcl_a,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*3sxnw9*_gcl_aw,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*853ft6*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*by8mv1*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*co17x0*_gcl_aw,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*f534s0*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*pasc0q*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*tgkxfq*_gcl_aw,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*u3526n*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*vng4gx*_gcl_aw,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*z9xxyz*_gcl_au,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*14736eg*_gcl_au*Mz,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*18mux8m*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1cy8m07*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1g1ckx*_gcl_aw*R0N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1kws8e2*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1oll23j*_gcl_au*MT,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1phx5l3*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1pirbde*_gcl_au*MT,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1rcu0co*_gcl_au*Nj,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1tlnczu*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1xctniw*_gcl_aw*R0,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*2k4kj8*_gcl_au*MTA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*32h0iu*_gcl_au*Mzk,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*9o1gn4*_gcl_au*NDY,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*buqk6g*_gcl_au*MTQ,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*f958qd*_gcl_au*Mjk,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*h10noi*_gcl_au*MTg,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*ipxvuc*_gcl_au*MjU,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*ivu0io*_gcl_aw*R0N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*j3e4cz*_gcl_au*MTA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*j9iv3m*_gcl_au*Njc,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*jhp97e*_gcl_aw*R0N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*m90jw0*_gcl_au*MTI,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*nqr22p*_gcl_au*MjA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*nwrmod*_gcl_aw*R0N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*oopud*_gcl_au*MTgx,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*porjtw*_gcl_au*MTA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*rhjvnt*_gcl_au*MjA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*s9wuhz*_gcl_aw*R0N,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*sy2fwb*_gcl_au*MTA,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*tfi1q*_gcl_aw*R0NM,(not set),2,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*wm0vz2*_gcl_au*NjY,(not set),2,2
/dining/?toid=tab-fine-dining,click,Odkryj opcje gastronomiczne w Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),2,2
/dining/?toid=tab-fine-dining,click,Scopri le opzioni di ristorazione al Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/,(not set),2,0
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.eightloungelv.com/reservations/,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.hilton.com/en/hilton-honors/,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,(not set),2,0
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/eightcigarlounge/reservations/create/search/,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*1t9mji8*_gcl_aw*R0NMLj,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/redtail/reservations/create/search/?_gl=1*t9h4fr*_gcl_au*NzQ2MDM4,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,(not set),2,0
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1vqjx9h*_gcl_au*Mz,(not set),2,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=qr_code&ot_cam,(not set),2,0

